Site_Name,Site_Code,Loc_Name,Loc_Code,QAQC,Start_Date,Plot_Name,PI_Distance,Spp_Code,Spp_Name
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,14.7,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,15,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,15.3,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,15.6,ROCK,Rock
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,15.9,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,16.2,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,16.5,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,16.8,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,17.1,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,17.4,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,17.7,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,18,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,18.3,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,18.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,18.9,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,19.2,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,19.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,19.8,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,20.1,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,20.4,ROCK,Rock
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,20.7,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,21,WATER,Water
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,21.3,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,21.6,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,21.9,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,22.2,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,22.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,22.8,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,23.1,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,23.4,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,23.7,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,24,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,24.3,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,24.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,24.9,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,25.2,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,25.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,25.8,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,26.1,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,26.4,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,26.7,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,27,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,27.3,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,27.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,27.9,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,28.2,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,28.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,28.8,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,29.1,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,29.4,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,29.7,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,30,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,30.3,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,30.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,30.9,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,31.2,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,31.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,31.8,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,32.1,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,32.4,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,32.7,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,33,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,33.3,FUCEPI,Fucus epibiont
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,33.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,33.9,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,34.2,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,34.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,34.8,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,35.1,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,35.4,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,35.7,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,36,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,36.3,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,36.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,36.9,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,37.2,FUCEPI,Fucus epibiont
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,37.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,37.8,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,38.1,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,38.4,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,38.7,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,39,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,39.3,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,39.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,39.9,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,40.2,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,40.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,40.8,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,41.1,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,41.4,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,41.7,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,42,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,42.3,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,42.6,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,42.9,FUCEPI,Fucus epibiont
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,43.2,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,43.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,43.8,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,44.1,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,44.4,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,44.7,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,45,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,45.3,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,45.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,45.9,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,46.2,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Bass Harbor,BASHAR,0,6/28/2016,T3,46.5,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,0,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,0.3,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,0.6,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,0.9,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,1.2,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,1.5,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,1.8,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,2.1,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,2.4,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,2.7,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,3,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,3.3,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,3.6,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,3.9,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,4.2,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,4.5,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,4.8,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,5.1,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,5.4,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,5.7,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,6,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,6.3,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,6.6,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,6.9,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,7.2,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,7.5,MUSSPP,Mussel (e.g. Mytilus edulis)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,7.8,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,8.1,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,8.4,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,8.7,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,9,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,9.3,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,9.6,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,9.9,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,10.2,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,10.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,10.8,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,11.1,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,11.4,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,11.7,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,12,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,12.3,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,12.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,12.9,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,13.2,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,13.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,13.8,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,14.1,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,14.4,ASCNOD,Knotted Wrack (A. nodosum)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,14.7,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,15,ASCEPI,Ascophyllum epibont
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,15.3,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,15.6,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,15.9,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,16.2,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,16.5,WATER,Water
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,16.8,WATER,Water
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,17.1,KELP,Kelp (e.g.Laminaria/Alaria)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,17.4,WATER,Water
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,17.7,ALGRED,Other Algae - Red
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,18,ALGRED,Other Algae - Red
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,18.3,PALPAL,Dulse (Palmaria palmata)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,18.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,18.9,PALPAL,Dulse (Palmaria palmata)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,19.2,PALPAL,Dulse (Palmaria palmata)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T1,19.5,ALGRED,Other Algae - Red
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,0,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,0.3,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,0.6,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,0.9,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,1.2,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,1.5,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,1.8,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,2.1,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,2.4,WATER,Water
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,2.7,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,3,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,3.3,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,3.6,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,3.9,WATER,Water
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,4.2,WATER,Water
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,4.5,WATER,Water
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,4.8,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,5.1,WATER,Water
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,5.4,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,5.7,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,6,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,6.3,ROCK,Rock
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,6.6,ALGRED,Other Algae - Red
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,6.9,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,7.2,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,7.5,MUSSPP,Mussel (e.g. Mytilus edulis)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,7.8,MUSSPP,Mussel (e.g. Mytilus edulis)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,8.1,ASCNOD,Knotted Wrack (A. nodosum)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,8.4,ASCNOD,Knotted Wrack (A. nodosum)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,8.7,ASCNOD,Knotted Wrack (A. nodosum)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,9,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,9.3,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,9.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,9.9,BARSPP,Barnacle (e.g. S. balanoides)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,10.2,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,10.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,10.8,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,11.1,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,11.4,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,11.7,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,12,NONCOR,Crustose non-coraline
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,12.3,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,12.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,12.9,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,13.2,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,13.5,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,13.8,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,14.1,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,14.4,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,14.7,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,15,ASCNOD,Knotted Wrack (A. nodosum)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,15.3,ASCNOD,Knotted Wrack (A. nodosum)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,15.6,FUCSPP,Rockweed (Fucus) spp.
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,15.9,PALPAL,Dulse (Palmaria palmata)
Acadia NP,ACAD,Little Hunter,LITHUN,0,6/27/2016,T2,16.2,FUCSPP,Rockweed (Fucus) spp.
