"Site_Name","Site_Code","Loc_Name","Loc_Code","Start_Date","Plot_Name","PI_Distance","Spp_Code","Spp_Name"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",28.80,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",29.10,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",29.40,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",29.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",30.00,"ULVSPP","Sea Lettuce (Ulva spp.)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",30.30,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",30.60,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",30.90,"ULVSPP","Sea Lettuce (Ulva spp.)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",31.20,"ULVSPP","Sea Lettuce (Ulva spp.)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",31.50,"ULVSPP","Sea Lettuce (Ulva spp.)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",31.80,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",32.10,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",32.40,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",32.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",33.00,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",33.30,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",33.60,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",33.90,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",34.20,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",34.50,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",34.80,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",35.10,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",35.40,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",35.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",36.00,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",36.30,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",36.60,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",36.90,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",37.20,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",37.50,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",37.80,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",38.10,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T2",38.40,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",0.00,"BOLT","Bolt"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",0.30,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",0.60,"ALGGRE","Other Algae - Green"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",0.90,"WATER","Water"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",1.20,"WATER","Water"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",1.50,"WATER","Water"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",1.80,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",2.10,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",2.40,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",2.70,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",3.00,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",3.30,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",3.60,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",3.90,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",4.20,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",4.50,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",4.80,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",5.10,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",5.40,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",5.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",6.00,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",6.30,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",6.60,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",6.90,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",7.20,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",7.50,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",7.80,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",8.10,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",8.40,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",8.70,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",9.00,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",9.30,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",9.60,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",9.90,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",10.20,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",10.50,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",10.80,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",11.10,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",11.40,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",11.70,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",12.00,"MUSSPP","Mussel (e.g. Mytilus edulis)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",12.30,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",12.60,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",12.90,"MUSSPP","Mussel (e.g. Mytilus edulis)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",13.20,"OTHSUB","Other Substrate"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",13.50,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",13.80,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",14.10,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",14.40,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",14.70,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",15.00,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",15.30,"MUSSPP","Mussel (e.g. Mytilus edulis)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",15.60,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",15.90,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",16.20,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",16.50,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",16.80,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",17.10,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",17.40,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",17.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",18.00,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",18.30,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",18.60,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",18.90,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",19.20,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",19.50,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",19.80,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",20.10,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",20.40,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",20.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",21.00,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",21.30,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",21.60,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",21.90,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",22.20,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",22.50,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",22.80,"PALPAL","Dulse (Palmaria palmata)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",23.10,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",23.40,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",23.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",24.00,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",24.30,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",24.60,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",24.90,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",25.20,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",25.50,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",25.80,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",26.10,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",26.40,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",26.70,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",27.00,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",27.30,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",27.60,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",27.90,"PALPAL","Dulse (Palmaria palmata)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",28.20,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",28.50,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",28.80,"PALPAL","Dulse (Palmaria palmata)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",29.10,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",29.40,"ALGRED","Other Algae - Red"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",29.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",30.00,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",30.30,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",30.60,"PALPAL","Dulse (Palmaria palmata)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",30.90,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",31.20,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",31.50,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",31.80,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",32.10,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",32.40,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",32.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",33.00,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",33.30,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",33.60,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",33.90,"ULVSPP","Sea Lettuce (Ulva spp.)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",34.20,"ULVSPP","Sea Lettuce (Ulva spp.)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",34.50,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",34.80,"PALPAL","Dulse (Palmaria palmata)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",35.10,"PALPAL","Dulse (Palmaria palmata)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",35.40,"ULVSPP","Sea Lettuce (Ulva spp.)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",35.70,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/22/2014 0:00:00,"T3",36.00,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",0.00,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",0.30,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",0.60,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",0.90,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",1.20,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",1.50,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",1.80,"WATER","Water"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",2.10,"WATER","Water"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",2.40,"WATER","Water"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",2.70,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",3.00,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",3.30,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",3.60,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",3.90,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",4.20,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",4.50,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",4.80,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",5.10,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",5.40,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",5.70,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",6.00,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",6.30,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",6.60,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",6.90,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",7.20,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",7.50,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",7.80,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",8.10,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",8.40,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",8.70,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",9.00,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",9.30,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",9.60,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",9.90,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",10.20,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",10.50,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",10.80,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",11.10,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",11.40,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",11.70,"ROCK","Rock"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",12.00,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Schoodic Point","SCHPOI",6/8/2015 0:00:00,"T1",12.30,"BARSPP","Barnacle (e.g. S. balanoides)"
