Site_Code	Loc_Code	Plot_Name	QAQC	Elevation_MLLW_m	Start_Date	year	Label	Distance_m
ACAD	OTTPOI	T3	0	-1.19	6/23/2013 0:00	2013	T3 bolt 19	37.37
ACAD	OTTPOI	T3	0	-1.59	6/23/2013 0:00	2013	T3 bolt 20	39.22
ACAD	OTTPOI	T3	0	-1.69	6/23/2013 0:00	2013	T3 bolt 21	41.92
ACAD	OTTPOI	T3	0	2.67	6/19/2014 0:00	2014	T3 bolt 01	0
ACAD	OTTPOI	T3	0	2.26	6/19/2014 0:00	2014	T3 bolt 02	2.15
ACAD	OTTPOI	T3	0	1.86	6/19/2014 0:00	2014	T3 bolt 03	4.24
ACAD	OTTPOI	T3	0	1.54	6/19/2014 0:00	2014	T3 bolt 04	5.59
ACAD	OTTPOI	T3	0	1.09	6/19/2014 0:00	2014	T3 bolt 05	7.12
ACAD	OTTPOI	T3	0	-0.1	6/19/2014 0:00	2014	T3 bolt 06	
ACAD	OTTPOI	T3	0	-0.46	6/19/2014 0:00	2014	T3 bolt 07	11.42
ACAD	OTTPOI	T3	0	-0.06	6/19/2014 0:00	2014	T3 bolt 08	
ACAD	OTTPOI	T3	0	-0.15	6/19/2014 0:00	2014	T3 bolt 09	
ACAD	OTTPOI	T3	0	0.28	6/19/2014 0:00	2014	T3 bolt 10	
ACAD	OTTPOI	T3	0	0.21	6/19/2014 0:00	2014	T3 bolt 11	
ACAD	OTTPOI	T3	0	-0.43	6/19/2014 0:00	2014	T3 bolt 12	
ACAD	OTTPOI	T3	0	-0.25	6/19/2014 0:00	2014	T3 bolt 13	25.1
ACAD	OTTPOI	T3	0	-1.38	6/19/2014 0:00	2014	T3 bolt 14	27.38
ACAD	OTTPOI	T3	0	-1.5	6/19/2014 0:00	2014	T3 bolt 15	
ACAD	OTTPOI	T3	0	-0.74	6/19/2014 0:00	2014	T3 bolt 16	31.72
ACAD	OTTPOI	T3	0	-1.51	6/19/2014 0:00	2014	T3 bolt 17	33.93
ACAD	OTTPOI	T3	0	-1.13	6/19/2014 0:00	2014	T3 bolt 18	
ACAD	OTTPOI	T3	0	-1.19	6/19/2014 0:00	2014	T3 bolt 19	
ACAD	OTTPOI	T3	0	-1.59	6/19/2014 0:00	2014	T3 bolt 20	
ACAD	OTTPOI	T3	0	2.67	6/10/2015 0:00	2015	T3 bolt 01	0
ACAD	OTTPOI	T3	0	2.26	6/10/2015 0:00	2015	T3 bolt 02	2.13
ACAD	OTTPOI	T3	0	1.86	6/10/2015 0:00	2015	T3 bolt 03	4.22
ACAD	OTTPOI	T3	0	1.54	6/10/2015 0:00	2015	T3 bolt 04	5.62
ACAD	OTTPOI	T3	0	1.09	6/10/2015 0:00	2015	T3 bolt 05	7.24
ACAD	OTTPOI	T3	0	-0.1	6/10/2015 0:00	2015	T3 bolt 06	8.08
ACAD	OTTPOI	T3	0	-0.46	6/10/2015 0:00	2015	T3 bolt 07	12.97
ACAD	OTTPOI	T3	0	-0.06	6/10/2015 0:00	2015	T3 bolt 08	13.73
ACAD	OTTPOI	T3	0	-0.15	6/10/2015 0:00	2015	T3 bolt 09	15.54
ACAD	OTTPOI	T3	0	0.28	6/10/2015 0:00	2015	T3 bolt 10	18.22
ACAD	OTTPOI	T3	0	0.21	6/10/2015 0:00	2015	T3 bolt 11	17.19
ACAD	OTTPOI	T3	0	-0.43	6/10/2015 0:00	2015	T3 bolt 12	20.25
ACAD	OTTPOI	T3	0	-0.25	6/10/2015 0:00	2015	T3 bolt 13	25.34
ACAD	OTTPOI	T3	0	-1.38	6/10/2015 0:00	2015	T3 bolt 14	27.45
ACAD	OTTPOI	T3	0	-1.5	6/10/2015 0:00	2015	T3 bolt 15	28.88
ACAD	OTTPOI	T3	0	-0.74	6/10/2015 0:00	2015	T3 bolt 16	32.75
ACAD	OTTPOI	T3	0	-1.51	6/10/2015 0:00	2015	T3 bolt 17	
ACAD	OTTPOI	T3	0	-1.13	6/10/2015 0:00	2015	T3 bolt 18	35.2
ACAD	OTTPOI	T3	0	-1.19	6/10/2015 0:00	2015	T3 bolt 19	36.63
ACAD	OTTPOI	T3	0	-1.59	6/10/2015 0:00	2015	T3 bolt 20	37.27
ACAD	OTTPOI	T3	0	-1.69	6/10/2015 0:00	2015	T3 bolt 21	38.61
ACAD	OTTPOI	T3	0	2.67	6/26/2016 0:00	2016	T3 bolt 01	0
ACAD	OTTPOI	T3	0	2.26	6/26/2016 0:00	2016	T3 bolt 02	2.06
ACAD	OTTPOI	T3	0	1.86	6/26/2016 0:00	2016	T3 bolt 03	4.17
ACAD	OTTPOI	T3	0	1.54	6/26/2016 0:00	2016	T3 bolt 04	5.55
ACAD	OTTPOI	T3	0	1.09	6/26/2016 0:00	2016	T3 bolt 05	7.1
ACAD	OTTPOI	T3	0	-0.1	6/26/2016 0:00	2016	T3 bolt 06	7.88
ACAD	OTTPOI	T3	0	-0.46	6/26/2016 0:00	2016	T3 bolt 07	11.13
ACAD	OTTPOI	T3	0	-0.06	6/26/2016 0:00	2016	T3 bolt 08	12.82
ACAD	OTTPOI	T3	0	-0.15	6/26/2016 0:00	2016	T3 bolt 09	14.82
ACAD	OTTPOI	T3	0	0.28	6/26/2016 0:00	2016	T3 bolt 10	15.5
ACAD	OTTPOI	T3	0	0.21	6/26/2016 0:00	2016	T3 bolt 11	16.45
ACAD	OTTPOI	T3	0	-0.43	6/26/2016 0:00	2016	T3 bolt 12	19.5
ACAD	OTTPOI	T3	0	-0.25	6/26/2016 0:00	2016	T3 bolt 13	24.04
ACAD	OTTPOI	T3	0	-1.38	6/26/2016 0:00	2016	T3 bolt 14	25.75
ACAD	OTTPOI	T3	0	-1.5	6/26/2016 0:00	2016	T3 bolt 15	27.12
ACAD	OTTPOI	T3	0	-0.74	6/26/2016 0:00	2016	T3 bolt 16	31.02
ACAD	OTTPOI	T3	0	-1.51	6/26/2016 0:00	2016	T3 bolt 17	32.84
ACAD	OTTPOI	T3	0	-1.13	6/26/2016 0:00	2016	T3 bolt 18	33.34
ACAD	OTTPOI	T3	0	-1.19	6/26/2016 0:00	2016	T3 bolt 19	34.75
ACAD	OTTPOI	T3	0	-1.59	6/26/2016 0:00	2016	T3 bolt 20	35.5
ACAD	OTTPOI	T3	0	-1.69	6/26/2016 0:00	2016	T3 bolt 21	37.95
ACAD	OTTPOI	T3	1	2.67	6/30/2016 0:00	2016	T3 bolt 01	0
ACAD	OTTPOI	T3	1	2.26	6/30/2016 0:00	2016	T3 bolt 02	2.15
ACAD	OTTPOI	T3	1	1.86	6/30/2016 0:00	2016	T3 bolt 03	4.38
ACAD	OTTPOI	T3	1	1.54	6/30/2016 0:00	2016	T3 bolt 04	5.65
ACAD	OTTPOI	T3	1	1.09	6/30/2016 0:00	2016	T3 bolt 05	7.24
ACAD	OTTPOI	T3	1	-0.1	6/30/2016 0:00	2016	T3 bolt 06	8.04
ACAD	OTTPOI	T3	1	-0.46	6/30/2016 0:00	2016	T3 bolt 07	12.52
ACAD	OTTPOI	T3	1	-0.06	6/30/2016 0:00	2016	T3 bolt 08	13.32
ACAD	OTTPOI	T3	1	-0.15	6/30/2016 0:00	2016	T3 bolt 09	15.32
ACAD	OTTPOI	T3	1	0.28	6/30/2016 0:00	2016	T3 bolt 10	16
ACAD	OTTPOI	T3	1	0.21	6/30/2016 0:00	2016	T3 bolt 11	16.98
ACAD	OTTPOI	T3	1	-0.43	6/30/2016 0:00	2016	T3 bolt 12	20.43
ACAD	OTTPOI	T3	1	-0.25	6/30/2016 0:00	2016	T3 bolt 13	25.26
ACAD	OTTPOI	T3	1	-1.38	6/30/2016 0:00	2016	T3 bolt 14	27.06
ACAD	OTTPOI	T3	1	-1.5	6/30/2016 0:00	2016	T3 bolt 15	27.06
ACAD	OTTPOI	T3	1	-0.74	6/30/2016 0:00	2016	T3 bolt 16	28.45
ACAD	OTTPOI	T3	1	-1.51	6/30/2016 0:00	2016	T3 bolt 17	32.13
ACAD	OTTPOI	T3	1	-1.13	6/30/2016 0:00	2016	T3 bolt 18	33.8
ACAD	OTTPOI	T3	1	-1.19	6/30/2016 0:00	2016	T3 bolt 19	35.73
ACAD	OTTPOI	T3	1	-1.59	6/30/2016 0:00	2016	T3 bolt 20	36.45
ACAD	OTTPOI	T3	1	-1.69	6/30/2016 0:00	2016	T3 bolt 21	38.9
ACAD	SCHPOI	T1	0	3.48	6/19/2013 0:00	2013	T1 bolt 01	0
ACAD	SCHPOI	T1	0	3.18	6/19/2013 0:00	2013	T1 bolt 02	1.04
ACAD	SCHPOI	T1	0		6/19/2013 0:00	2013	T1 bolt 03	1.53
ACAD	SCHPOI	T1	0	2.66	6/19/2013 0:00	2013	T1 bolt 04	3.16
ACAD	SCHPOI	T1	0	2.54	6/19/2013 0:00	2013	T1 bolt 05	3.89
ACAD	SCHPOI	T1	0	2.95	6/19/2013 0:00	2013	T1 bolt 06	4.95
ACAD	SCHPOI	T1	0	2.92	6/19/2013 0:00	2013	T1 bolt 07	6.43
ACAD	SCHPOI	T1	0	2.69	6/19/2013 0:00	2013	T1 bolt 08	7.86
ACAD	SCHPOI	T1	0	2.3	6/19/2013 0:00	2013	T1 bolt 09	9.6
ACAD	SCHPOI	T1	0	2.51	6/19/2013 0:00	2013	T1 bolt 10	10.26
ACAD	SCHPOI	T1	0	2.19	6/19/2013 0:00	2013	T1 bolt 11	11.94
ACAD	SCHPOI	T1	0	1.9	6/19/2013 0:00	2013	T1 bolt 12	13.63
ACAD	SCHPOI	T1	0	2.78	6/19/2013 0:00	2013	T1 bolt 13	15.04
ACAD	SCHPOI	T1	0	2.67	6/19/2013 0:00	2013	T1 bolt 14	16.1
ACAD	SCHPOI	T1	0	2.18	6/19/2013 0:00	2013	T1 bolt 15	17.89
ACAD	SCHPOI	T1	0	1.81	6/19/2013 0:00	2013	T1 bolt 16	19.65
ACAD	SCHPOI	T1	0	1.49	6/19/2013 0:00	2013	T1 bolt 17	21.44
ACAD	SCHPOI	T1	0	1.37	6/19/2013 0:00	2013	T1 bolt 18	23.12
ACAD	SCHPOI	T1	0	1.25	6/19/2013 0:00	2013	T1 bolt 19	25.16
ACAD	SCHPOI	T1	0	1.08	6/19/2013 0:00	2013	T1 bolt 20	27.22
ACAD	SCHPOI	T1	0	1.16	6/19/2013 0:00	2013	T1 bolt 21	28.99
ACAD	SCHPOI	T1	0	1.15	6/19/2013 0:00	2013	T1 bolt 22	30.98
ACAD	SCHPOI	T1	0	0.87	6/19/2013 0:00	2013	T1 bolt 23	33.04
ACAD	SCHPOI	T1	0	3.48	6/17/2014 0:00	2014	T1 bolt 01	0
ACAD	SCHPOI	T1	0	3.18	6/17/2014 0:00	2014	T1 bolt 02	1.05
ACAD	SCHPOI	T1	0		6/17/2014 0:00	2014	T1 bolt 03	1.54
ACAD	SCHPOI	T1	0	2.66	6/17/2014 0:00	2014	T1 bolt 04	3.1
ACAD	SCHPOI	T1	0	2.54	6/17/2014 0:00	2014	T1 bolt 05	3.84
ACAD	SCHPOI	T1	0	2.95	6/17/2014 0:00	2014	T1 bolt 06	4.96
ACAD	SCHPOI	T1	0	2.92	6/17/2014 0:00	2014	T1 bolt 07	6.46
ACAD	SCHPOI	T1	0	2.69	6/17/2014 0:00	2014	T1 bolt 08	7.89
ACAD	SCHPOI	T1	0	2.3	6/17/2014 0:00	2014	T1 bolt 09	9.62
ACAD	SCHPOI	T1	0	2.51	6/17/2014 0:00	2014	T1 bolt 10	10.29
ACAD	SCHPOI	T1	0	2.19	6/17/2014 0:00	2014	T1 bolt 11	12
ACAD	SCHPOI	T1	0	1.9	6/17/2014 0:00	2014	T1 bolt 12	13.71
ACAD	SCHPOI	T1	0	2.78	6/17/2014 0:00	2014	T1 bolt 13	15.04
ACAD	SCHPOI	T1	0	2.67	6/17/2014 0:00	2014	T1 bolt 14	16.08
ACAD	SCHPOI	T1	0	2.18	6/17/2014 0:00	2014	T1 bolt 15	17.88
ACAD	SCHPOI	T1	0	1.81	6/17/2014 0:00	2014	T1 bolt 16	19.68
ACAD	SCHPOI	T1	0	1.49	6/17/2014 0:00	2014	T1 bolt 17	21.48
ACAD	SCHPOI	T1	0	1.37	6/17/2014 0:00	2014	T1 bolt 18	23.18
ACAD	SCHPOI	T1	0	1.25	6/17/2014 0:00	2014	T1 bolt 19	25.24
ACAD	SCHPOI	T1	0	1.08	6/17/2014 0:00	2014	T1 bolt 20	27.32
ACAD	SCHPOI	T1	0	1.16	6/17/2014 0:00	2014	T1 bolt 21	29.05
ACAD	SCHPOI	T1	0	1.15	6/17/2014 0:00	2014	T1 bolt 22	31.07
ACAD	SCHPOI	T1	0	0.87	6/17/2014 0:00	2014	T1 bolt 23	33.16
ACAD	SCHPOI	T2	0	4.14	6/17/2014 0:00	2014	T2 bolt 01	0
ACAD	SCHPOI	T2	0	3.71	6/17/2014 0:00	2014	T2 bolt 02	2.35
ACAD	SCHPOI	T2	0	3.19	6/17/2014 0:00	2014	T2 bolt 03	4.31
ACAD	SCHPOI	T2	0	3.3	6/17/2014 0:00	2014	T2 bolt 04	6.63
ACAD	SCHPOI	T2	0	3.48	6/17/2014 0:00	2014	T2 bolt 05	8.86
ACAD	SCHPOI	T2	0	3.32	6/17/2014 0:00	2014	T2 bolt 06	9.9
ACAD	SCHPOI	T2	0	2.96	6/17/2014 0:00	2014	T2 bolt 07	10.6
ACAD	SCHPOI	T2	0	2.81	6/17/2014 0:00	2014	T2 bolt 08	12.45
ACAD	SCHPOI	T2	0	2.68	6/17/2014 0:00	2014	T2 bolt 09	14.84
ACAD	SCHPOI	T2	0	2.47	6/17/2014 0:00	2014	T2 bolt 10	16.7
ACAD	SCHPOI	T2	0	2.19	6/17/2014 0:00	2014	T2 bolt 11	18.76
ACAD	SCHPOI	T2	0	2.01	6/17/2014 0:00	2014	T2 bolt 12	20.28
ACAD	SCHPOI	T2	0	1.78	6/17/2014 0:00	2014	T2 bolt 13	21.88
ACAD	SCHPOI	T2	0	1.44	6/17/2014 0:00	2014	T2 bolt 14	24.57
ACAD	SCHPOI	T2	0	1.38	6/17/2014 0:00	2014	T2 bolt 15	27.44
ACAD	SCHPOI	T2	0	1.18	6/17/2014 0:00	2014	T2 bolt 16	30.15
ACAD	SCHPOI	T2	0	1.35	6/17/2014 0:00	2014	T2 bolt 17	33.21
ACAD	SCHPOI	T2	0	1.51	6/17/2014 0:00	2014	T2 bolt 18	35.67
ACAD	SCHPOI	T2	0	1.42	6/17/2014 0:00	2014	T2 bolt 19	38.05
ACAD	SCHPOI	T3	0	3.81	6/17/2014 0:00	2014	T3 bolt 01	
ACAD	SCHPOI	T3	0	4.04	6/17/2014 0:00	2014	T3 bolt 02	
ACAD	SCHPOI	T3	0	3.74	6/17/2014 0:00	2014	T3 bolt 03	0
ACAD	SCHPOI	T3	0	3.36	6/17/2014 0:00	2014	T3 bolt 04	2.78
ACAD	SCHPOI	T1	0	3.48	6/8/2015 0:00	2015	T1 bolt 01	0
ACAD	SCHPOI	T1	0	3.18	6/8/2015 0:00	2015	T1 bolt 02	1.05
ACAD	SCHPOI	T1	0		6/8/2015 0:00	2015	T1 bolt 03	1.54
ACAD	SCHPOI	T1	0	2.66	6/8/2015 0:00	2015	T1 bolt 04	3.04
ACAD	SCHPOI	T1	0	2.54	6/8/2015 0:00	2015	T1 bolt 05	3.78
ACAD	SCHPOI	T1	0	2.95	6/8/2015 0:00	2015	T1 bolt 06	4.87
ACAD	SCHPOI	T1	0	2.92	6/8/2015 0:00	2015	T1 bolt 07	6.31
ACAD	SCHPOI	T1	0	2.69	6/8/2015 0:00	2015	T1 bolt 08	7.73
ACAD	SCHPOI	T1	0	2.3	6/8/2015 0:00	2015	T1 bolt 09	9.41
ACAD	SCHPOI	T1	0	2.51	6/8/2015 0:00	2015	T1 bolt 10	10.15
ACAD	SCHPOI	T1	0	2.19	6/8/2015 0:00	2015	T1 bolt 11	11.77
ACAD	SCHPOI	T1	0	1.9	6/8/2015 0:00	2015	T1 bolt 12	13.45
ACAD	SCHPOI	T1	0	2.78	6/8/2015 0:00	2015	T1 bolt 13	14.74
ACAD	SCHPOI	T1	0	2.67	6/8/2015 0:00	2015	T1 bolt 14	15.7
ACAD	SCHPOI	T1	0	2.18	6/8/2015 0:00	2015	T1 bolt 15	17.54
ACAD	SCHPOI	T1	0	1.81	6/8/2015 0:00	2015	T1 bolt 16	19.31
ACAD	SCHPOI	T1	0	1.49	6/8/2015 0:00	2015	T1 bolt 17	21.08
ACAD	SCHPOI	T1	0	1.37	6/8/2015 0:00	2015	T1 bolt 18	22.75
ACAD	SCHPOI	T1	0	1.25	6/8/2015 0:00	2015	T1 bolt 19	24.76
ACAD	SCHPOI	T1	0	1.08	6/8/2015 0:00	2015	T1 bolt 20	26.81
ACAD	SCHPOI	T1	0	1.16	6/8/2015 0:00	2015	T1 bolt 21	28.56
ACAD	SCHPOI	T1	0	1.15	6/8/2015 0:00	2015	T1 bolt 22	30.51
ACAD	SCHPOI	T1	0	0.87	6/8/2015 0:00	2015	T1 bolt 23	32.62
ACAD	SCHPOI	T1	0	3.48	6/24/2016 0:00	2016	T1 bolt 01	0
ACAD	SCHPOI	T1	0	3.18	6/24/2016 0:00	2016	T1 bolt 02	1.06
ACAD	SCHPOI	T1	0		6/24/2016 0:00	2016	T1 bolt 03	1.06
ACAD	SCHPOI	T1	0	2.66	6/24/2016 0:00	2016	T1 bolt 04	3.08
ACAD	SCHPOI	T1	0	2.54	6/24/2016 0:00	2016	T1 bolt 05	3.83
ACAD	SCHPOI	T1	0	2.95	6/24/2016 0:00	2016	T1 bolt 06	3.87
ACAD	SCHPOI	T1	0	2.92	6/24/2016 0:00	2016	T1 bolt 07	6.4
ACAD	SCHPOI	T1	0	2.69	6/24/2016 0:00	2016	T1 bolt 08	7.77
ACAD	SCHPOI	T1	0	2.3	6/24/2016 0:00	2016	T1 bolt 09	9.52
ACAD	SCHPOI	T1	0	2.51	6/24/2016 0:00	2016	T1 bolt 10	10.16
ACAD	SCHPOI	T1	0	2.19	6/24/2016 0:00	2016	T1 bolt 11	11.87
ACAD	SCHPOI	T1	0	1.9	6/24/2016 0:00	2016	T1 bolt 12	14.43
ACAD	SCHPOI	T1	0	2.78	6/24/2016 0:00	2016	T1 bolt 13	14.87
ACAD	SCHPOI	T1	0	2.67	6/24/2016 0:00	2016	T1 bolt 14	15.92
ACAD	SCHPOI	T1	0	2.18	6/24/2016 0:00	2016	T1 bolt 15	17.73
ACAD	SCHPOI	T1	0	1.81	6/24/2016 0:00	2016	T1 bolt 16	19.52
ACAD	SCHPOI	T1	0	1.49	6/24/2016 0:00	2016	T1 bolt 17	21.28
ACAD	SCHPOI	T1	0	1.37	6/24/2016 0:00	2016	T1 bolt 18	22.97
ACAD	SCHPOI	T1	0	1.25	6/24/2016 0:00	2016	T1 bolt 19	24.96
ACAD	SCHPOI	T1	0	1.08	6/24/2016 0:00	2016	T1 bolt 20	27.01
ACAD	SCHPOI	T1	0	1.16	6/24/2016 0:00	2016	T1 bolt 21	28.77
ACAD	SCHPOI	T1	0	1.15	6/24/2016 0:00	2016	T1 bolt 22	30.78
ACAD	SCHPOI	T1	0	0.87	6/24/2016 0:00	2016	T1 bolt 23	32.84
ACAD	SCHPOI	T2	0	4.14	6/19/2013 0:00	2013	T2 bolt 01	0
ACAD	SCHPOI	T2	0	3.71	6/19/2013 0:00	2013	T2 bolt 02	2.4
ACAD	SCHPOI	T2	0	3.19	6/19/2013 0:00	2013	T2 bolt 03	4.93
ACAD	SCHPOI	T2	0	3.3	6/19/2013 0:00	2013	T2 bolt 04	7.29
ACAD	SCHPOI	T2	0	3.48	6/19/2013 0:00	2013	T2 bolt 05	9.56
ACAD	SCHPOI	T2	0	3.32	6/19/2013 0:00	2013	T2 bolt 06	10.64
ACAD	SCHPOI	T2	0	2.96	6/19/2013 0:00	2013	T2 bolt 07	11.32
ACAD	SCHPOI	T2	0	2.81	6/19/2013 0:00	2013	T2 bolt 08	13.17
ACAD	SCHPOI	T2	0	2.68	6/19/2013 0:00	2013	T2 bolt 09	15.49
ACAD	SCHPOI	T2	0	2.47	6/19/2013 0:00	2013	T2 bolt 10	17.34
ACAD	SCHPOI	T2	0	2.19	6/19/2013 0:00	2013	T2 bolt 11	19.4
ACAD	SCHPOI	T2	0	2.01	6/19/2013 0:00	2013	T2 bolt 12	20.95
ACAD	SCHPOI	T2	0	1.78	6/19/2013 0:00	2013	T2 bolt 13	22.52
ACAD	SCHPOI	T2	0	1.44	6/19/2013 0:00	2013	T2 bolt 14	25.19
ACAD	SCHPOI	T2	0	1.38	6/19/2013 0:00	2013	T2 bolt 15	28.03
ACAD	SCHPOI	T2	0	1.18	6/19/2013 0:00	2013	T2 bolt 16	30.81
ACAD	SCHPOI	T2	0	1.35	6/19/2013 0:00	2013	T2 bolt 17	33.81
ACAD	SCHPOI	T2	0	1.51	6/19/2013 0:00	2013	T2 bolt 18	36.22
ACAD	SCHPOI	T2	0	1.42	6/19/2013 0:00	2013	T2 bolt 19	38.6
ACAD	SCHPOI	T3	0		6/17/2014 0:00	2014	T3 bolt 05	4.25
ACAD	SCHPOI	T3	0	3.37	6/17/2014 0:00	2014	T3 bolt 06	6.01
ACAD	SCHPOI	T3	0	3.26	6/17/2014 0:00	2014	T3 bolt 07	7.51
ACAD	SCHPOI	T3	0	3.07	6/17/2014 0:00	2014	T3 bolt 08	8.76
ACAD	SCHPOI	T3	0	2.62	6/17/2014 0:00	2014	T3 bolt 09	9.95
ACAD	SCHPOI	T3	0	2.56	6/17/2014 0:00	2014	T3 bolt 10	10.94
ACAD	SCHPOI	T3	0	2.36	6/17/2014 0:00	2014	T3 bolt 11	12.31
ACAD	SCHPOI	T3	0	2.49	6/17/2014 0:00	2014	T3 bolt 12	12.69
ACAD	SCHPOI	T3	0	2.14	6/17/2014 0:00	2014	T3 bolt 13	14.77
ACAD	SCHPOI	T3	0	1.94	6/17/2014 0:00	2014	T3 bolt 14	16.97
ACAD	SCHPOI	T3	0	1.77	6/17/2014 0:00	2014	T3 bolt 15	19.18
ACAD	SCHPOI	T3	0	1.68	6/17/2014 0:00	2014	T3 bolt 16	21.31
ACAD	SCHPOI	T3	0	1.49	6/17/2014 0:00	2014	T3 bolt 17	22.93
ACAD	SCHPOI	T3	0	1.58	6/17/2014 0:00	2014	T3 bolt 18	24.48
ACAD	SCHPOI	T3	0	1.41	6/17/2014 0:00	2014	T3 bolt 19	26.25
ACAD	SCHPOI	T3	0	1.37	6/17/2014 0:00	2014	T3 bolt 20	28.21
ACAD	SCHPOI	T3	0	1.34	6/17/2014 0:00	2014	T3 bolt 21	30.23
ACAD	SCHPOI	T3	0	1.37	6/17/2014 0:00	2014	T3 bolt 22	31.86
ACAD	SCHPOI	T3	0	1.31	6/17/2014 0:00	2014	T3 bolt 23	33.68
ACAD	SCHPOI	T3	0	1.3	6/17/2014 0:00	2014	T3 bolt 24	36.39
ACAD	SHIHAR	T1	0	2.07	6/20/2014 0:00	2014	T1 bolt 01	0
ACAD	SHIHAR	T1	0	1.52	6/20/2014 0:00	2014	T1 bolt 02	4.72
ACAD	SHIHAR	T1	0	0.77	6/20/2014 0:00	2014	T1 bolt 03	6.4
ACAD	SHIHAR	T1	0	1.4	6/20/2014 0:00	2014	T1 bolt 04	7.62
ACAD	SHIHAR	T1	0	0.72	6/20/2014 0:00	2014	T1 bolt 05	10.71
ACAD	SHIHAR	T1	0	0.37	6/20/2014 0:00	2014	T1 bolt 06	14.32
ACAD	SHIHAR	T1	0	1.28	6/20/2014 0:00	2014	T1 bolt 07	16.43
ACAD	SHIHAR	T1	0	0.44	6/20/2014 0:00	2014	T1 bolt 08	21.01
ACAD	SHIHAR	T1	0	0.62	6/20/2014 0:00	2014	T1 bolt 09	22.15
ACAD	SHIHAR	T1	0	0.41	6/20/2014 0:00	2014	T1 bolt 10	24.31
ACAD	SHIHAR	T1	0	0.72	6/20/2014 0:00	2014	T1 bolt 11	25.35
ACAD	SHIHAR	T1	0	0.17	6/20/2014 0:00	2014	T1 bolt 12	28.14
ACAD	SHIHAR	T1	0	0.18	6/20/2014 0:00	2014	T1 bolt 13	30.05
ACAD	SHIHAR	T1	0	-0.18	6/20/2014 0:00	2014	T1 bolt 14	34.26
ACAD	SHIHAR	T1	0	-0.56	6/20/2014 0:00	2014	T1 bolt 15	39.46
ACAD	SHIHAR	T1	0	-0.26	6/20/2014 0:00	2014	T1 bolt 16	41.49
ACAD	SHIHAR	T1	0	-0.72	6/20/2014 0:00	2014	T1 bolt 17	44.95
ACAD	SHIHAR	T1	0	-0.61	6/20/2014 0:00	2014	T1 bolt 18	46.71
ACAD	SCHPOI	T2	0	4.14	6/8/2015 0:00	2015	T2 bolt 01	0
ACAD	SCHPOI	T2	0	3.71	6/8/2015 0:00	2015	T2 bolt 02	2.32
ACAD	SCHPOI	T2	0	3.19	6/8/2015 0:00	2015	T2 bolt 03	4.3
ACAD	SCHPOI	T2	0	3.3	6/8/2015 0:00	2015	T2 bolt 04	6.81
ACAD	SCHPOI	T2	0	3.48	6/8/2015 0:00	2015	T2 bolt 05	9.08
ACAD	SCHPOI	T2	0	3.32	6/8/2015 0:00	2015	T2 bolt 06	9.13
ACAD	SCHPOI	T2	0	2.96	6/8/2015 0:00	2015	T2 bolt 07	10.65
ACAD	SCHPOI	T2	0	2.81	6/8/2015 0:00	2015	T2 bolt 08	12.68
ACAD	SCHPOI	T2	0	2.68	6/8/2015 0:00	2015	T2 bolt 09	15.08
ACAD	SCHPOI	T2	0	2.47	6/8/2015 0:00	2015	T2 bolt 10	16.94
ACAD	SCHPOI	T2	0	2.19	6/8/2015 0:00	2015	T2 bolt 11	19
ACAD	SCHPOI	T2	0	2.01	6/8/2015 0:00	2015	T2 bolt 12	20.62
ACAD	SCHPOI	T2	0	1.78	6/8/2015 0:00	2015	T2 bolt 13	22.21
ACAD	SCHPOI	T2	0	1.44	6/8/2015 0:00	2015	T2 bolt 14	24.87
ACAD	SCHPOI	T2	0	1.38	6/8/2015 0:00	2015	T2 bolt 15	27.73
ACAD	SCHPOI	T2	0	1.18	6/8/2015 0:00	2015	T2 bolt 16	30.48
ACAD	SCHPOI	T2	0	1.35	6/8/2015 0:00	2015	T2 bolt 17	33.53
ACAD	SCHPOI	T2	0	1.51	6/8/2015 0:00	2015	T2 bolt 18	35.98
ACAD	SCHPOI	T2	0	1.42	6/8/2015 0:00	2015	T2 bolt 19	38.35
ACAD	SCHPOI	T2	0	4.14	6/24/2016 0:00	2016	T2 bolt 01	0
ACAD	SCHPOI	T2	0	3.71	6/24/2016 0:00	2016	T2 bolt 02	2.35
ACAD	SCHPOI	T2	0	3.19	6/24/2016 0:00	2016	T2 bolt 03	4.34
ACAD	SCHPOI	T2	0	3.3	6/24/2016 0:00	2016	T2 bolt 04	6.73
ACAD	SCHPOI	T2	0	3.48	6/24/2016 0:00	2016	T2 bolt 05	8.97
ACAD	SCHPOI	T2	0	3.32	6/24/2016 0:00	2016	T2 bolt 06	10.04
ACAD	SCHPOI	T2	0	2.96	6/24/2016 0:00	2016	T2 bolt 07	10.55
ACAD	SCHPOI	T2	0	2.81	6/24/2016 0:00	2016	T2 bolt 08	12.57
ACAD	SCHPOI	T2	0	2.68	6/24/2016 0:00	2016	T2 bolt 09	14.89
ACAD	SCHPOI	T2	0	2.47	6/24/2016 0:00	2016	T2 bolt 10	16.75
ACAD	SCHPOI	T2	0	2.19	6/24/2016 0:00	2016	T2 bolt 11	18.82
ACAD	SCHPOI	T2	0	2.01	6/24/2016 0:00	2016	T2 bolt 12	20.35
ACAD	SCHPOI	T2	0	1.78	6/24/2016 0:00	2016	T2 bolt 13	21.95
ACAD	SCHPOI	T2	0	1.44	6/24/2016 0:00	2016	T2 bolt 14	24.65
